player,lastname,team,link_tm,link_ws
Cole Skuse,Skuse,Ipswich,/cole-skuse/profil/spieler/48094,/Players/13667/Show/Cole-Skuse
Teddy Bishop,Bishop,Ipswich,/teddy-bishop/profil/spieler/276266,/Players/240850/Show/Teddy-Bishop
Tristan Nydam,Nydam,Ipswich,/tristan-nydam/profil/spieler/483545,/Players/333100/Show/Tristan-Nydam
Flynn Downes,Downes,Ipswich,/flynn-downes/profil/spieler/506189,/Players/337428/Show/Flynn-Downes
Andre Dozzell,Dozzell,Ipswich,/andre-dozzell/profil/spieler/346467,/Players/312924/Show/Andre-Dozzell
Grant Ward,Ward,Ipswich,/grant-ward/profil/spieler/283655,/Players/178719/Show/Grant-Ward
Alan Judge,Judge,Ipswich,/alan-judge/profil/spieler/42249,/Players/11784/Show/Alan-Judge
Simon Dawkins,Dawkins,Ipswich,/simon-dawkins/profil/spieler/57488,/Players/43449/Show/Simon-Dawkins
Jack Lankester,Lankester,Ipswich,/jack-lankester/profil/spieler/602544,/Players/364283/Show/Jack-Lankester
Will Keane,Keane,Ipswich,/will-keane/profil/spieler/118535,/Players/107940/Show/Will-Keane
Dean Gerken,Gerken,Ipswich,/dean-gerken/profil/spieler/42055,/Players/133225/Show/Dean-Gerken
Callum Elder,Elder,Ipswich,/callum-elder/profil/spieler/271997,/Players/259345/Show/Callum-Elder
Joshua Emmanuel,Emmanuel,Ipswich,/josh-emmanuel/profil/spieler/386263,/Players/288791/Show/Joshua-Emmanuel
Idris El Mizouni,Mizouni,Ipswich,/idris-el-mizouni/profil/spieler/633399,/Players/371377/Show/Idris-El-Mizouni
Ellis Harrison,Harrison,Ipswich,/ellis-harrison/profil/spieler/185109,/Players/134361/Show/Ellis-Harrison
Freddie Sears,Sears,Ipswich,/freddie-sears/profil/spieler/70714,/Players/38091/Show/Freddie-Sears
Gwion Edwards,Edwards,Ipswich,/gwion-edwards/profil/spieler/192766,/Players/103835/Show/Gwion-Edwards
Collin Quaner,Quaner,Ipswich,/collin-quaner/profil/spieler/123397,/Players/90996/Show/Collin-Quaner
Kayden Jackson,Jackson,Ipswich,/kayden-jackson/profil/spieler/378872,/Players/260119/Show/Kayden-Jackson
Jon Nolan,Nolan,Ipswich,/jon-nolan/profil/spieler/121264,/Players/138720/Show/Jon-Nolan
Marc-André ter Stegen,Stegen,Barcelona,/marc-andre-ter-stegen/profil/spieler/74857,/Players/80774/Show/Marc-André-ter-Stegen
Clément Lenglet,Lenglet,Barcelona,/clement-lenglet/profil/spieler/182904,/Players/236511/Show/Clément-Lenglet
Jeison Murillo,Murillo,Barcelona,/jeison-murillo/profil/spieler/131102,/Players/109565/Show/Jeison-Murillo
Jean-Clair Todibo,Todibo,Barcelona,/jean-clair-todibo/profil/spieler/605184,/Players/361710/Show/Jean-Clair-Todibo
Jordi Alba,Alba,Barcelona,/jordi-alba/profil/spieler/69751,/Players/44288/Show/Jordi-Alba
Sergi Roberto,Roberto,Barcelona,/sergi-roberto/profil/spieler/85370,/Players/90782/Show/Sergi-Roberto
Sergio Busquets,Busquets,Barcelona,/sergio-busquets/profil/spieler/65230,/Players/44721/Show/Sergio-Busquets
Ivan Rakitic,Rakitic,Barcelona,/ivan-rakitic/profil/spieler/32467,/Players/22732/Show/Ivan-Rakitic
Arturo Vidal,Vidal,Barcelona,/arturo-vidal/profil/spieler/37666,/Players/25008/Show/Arturo-Vidal
Rafinha,Rafinha,Barcelona,/rafinha/profil/spieler/129473,/Players/106590/Show/Rafinha
Kevin-Prince Boateng,Boateng,Barcelona,/kevin-prince-boateng/profil/spieler/16922,/Players/11867/Show/Kevin-Prince-Boateng
Jasper Cillessen,Cillessen,Barcelona,/jasper-cillessen/profil/spieler/146227,/Players/90811/Show/Jasper-Cillessen
Nélson Semedo,Semedo,Barcelona,/nelson-semedo/profil/spieler/231572,/Players/296363/Show/Nélson-Semedo
Samuel Umtiti,Umtiti,Barcelona,/samuel-umtiti/profil/spieler/126540,/Players/89931/Show/Samuel-Umtiti
Thomas Vermaelen,Vermaelen,Barcelona,/thomas-vermaelen/profil/spieler/15904,/Players/10209/Show/Thomas-Vermaelen
Arthur,Arthur,Barcelona,/arthur/profil/spieler/362842,/Players/284114/Show/Arthur
Malcom,Malcom,Barcelona,/malcom/profil/spieler/323704,/Players/146780/Show/Malcom
Lionel Messi,Messi,Barcelona,/lionel-messi/profil/spieler/28003,/Players/11119/Show/Lionel-Messi
Ousmane Dembélé,Dembélé,Barcelona,/ousmane-dembele/profil/spieler/288230,/Players/299513/Show/Ousmane-Dembélé
Coutinho,Coutinho,Barcelona,/philippe-coutinho/profil/spieler/80444,/Players/80767/Show/Coutinho
Gerard Piqué,Piqué,Barcelona,/gerard-pique/profil/spieler/18944,/Players/12712/Show/Gerard-Piqué
Martín Campaña,Campaña,Independiente,/martin-campana/profil/spieler/91755,/Players/303891/Show/Martín-Campaña
Jorge Figal,Figal,Independiente,/jorge-figal/profil/spieler/334055,/Players/303790/Show/Jorge-Figal
Emanuel Brítez,Brítez,Independiente,/emanuel-britez/profil/spieler/262851,/Players/125232/Show/Emanuel-Brítez
Guillermo Burdisso,Burdisso,Independiente,/guillermo-burdisso/profil/spieler/104233,/Players/71585/Show/Guillermo-Burdisso
Fabricio Bustos,Bustos,Independiente,/fabricio-bustos/profil/spieler/275381,/Players/328564/Show/Fabricio-Bustos
Gonzalo Asis,Asis,Independiente,/gonzalo-asis/profil/spieler/549958,/Players/347918/Show/Gonzalo-Asis
Diego Mercado,Mercado,Independiente,/diego-mercado/profil/spieler/556049,/Players/349767/Show/Diego-Mercado
Pablo Pérez,Pérez,Independiente,/pablo-perez/profil/spieler/55884,/Players/125509/Show/Pablo-Pérez
Pablo Hernández,Hernández,Independiente,/pablo-hernandez/profil/spieler/91763,/Players/141879/Show/Pablo-Hernández
Cecilio Domínguez,Domínguez,Independiente,/cecilio-dominguez/profil/spieler/273012,/Players/109554/Show/Cecilio-Domínguez
Milton Álvarez,Álvarez,Independiente,/milton-alvarez/profil/spieler/526527,/Players/362392/Show/Milton-Álvarez
Sergio Barreto,Barreto,Independiente,/sergio-barreto/profil/spieler/556047,/Players/349764/Show/Sergio-Barreto
Alan Franco,Franco,Independiente,/alan-franco/profil/spieler/503343,/Players/334966/Show/Alan-Franco
Juan Sánchez Miño,Miño,Independiente,/juan-sanchez-mino/profil/spieler/169249,/Players/94848/Show/Juan-Sánchez-Miño
Nicolás Domingo,Domingo,Independiente,/nicolas-domingo/profil/spieler/39150,/Players/303623/Show/Nicolás-Domingo
Ezequiel Cerutti,Cerutti,Independiente,/ezequiel-cerutti/profil/spieler/267882,/Players/133801/Show/Ezequiel-Cerutti
Jonathan Menéndez,Menéndez,Independiente,/jonathan-menendez/profil/spieler/232142,/Players/303254/Show/Jonathan-Menéndez
Francisco Pizzini,Pizzini,Independiente,/francisco-pizzini/profil/spieler/213122,/Players/130341/Show/Francisco-Pizzini
Gonzalo Verón,Verón,Independiente,/gonzalo-veron/profil/spieler/133551,/Players/125848/Show/Gonzalo-Verón
Emanuel Gigliotti,Gigliotti,Independiente,/emanuel-gigliotti/profil/spieler/87365,/Players/80176/Show/Emanuel-Gigliotti
Fernando Gaibor,Gaibor,Independiente,/fernando-gaibor/profil/spieler/147263,/Players/139581/Show/Fernando-Gaibor
Martín Benítez,Benítez,Independiente,/martin-benitez/profil/spieler/189418,/Players/125514/Show/Martín-Benítez
Dani Calvo,Calvo,Elche,/dani-calvo/profil/spieler/326416,/Players/300918/Show/Dani-Calvo
Neider Lozano,Lozano,Elche,/neyder-lozano/profil/spieler/468700,/Players/334615/Show/Neider-Lozano
Juan Cruz,Cruz,Elche,/juan-cruz/profil/spieler/169497,/Players/96566/Show/Juan-Cruz
Gonzalo Verdú,Verdú,Elche,/gonzalo-verdu/profil/spieler/184779,/Players/101130/Show/Gonzalo-Verdú
Jesús Olmo,Olmo,Elche,/jesus-olmo/profil/spieler/39058,/Players/20744/Show/Jesús-Olmo
Manu,Manu,Elche,/manu/profil/spieler/72079,/Players/116126/Show/Manu
Alexander González,González,Elche,/alexander-gonzalez/profil/spieler/147562,/Players/82821/Show/Alexander-González
Karim Azamoum,Azamoum,Elche,/karim-azamoum/profil/spieler/275361,/Players/234356/Show/Karim-Azamoum
Javi Flores,Flores,Elche,/javi-flores/profil/spieler/58009,/Players/38235/Show/Javi-Flores
Nacho Gil,Gil,Elche,/nacho-gil/profil/spieler/336731,/Players/300779/Show/Nacho-Gil
Josan,Josan,Elche,/josan/profil/spieler/277533,/Players/273453/Show/Josan
José Juan Figueras,Figueras,Elche,/jose-juan-figueras/profil/spieler/15499,/Players/91432/Show/José-Juan-Figueras
Tekio,Tekio,Elche,/tekio/profil/spieler/198866,/Players/106254/Show/Tekio
Gonzalo Villar,Villar,Elche,/gonzalo-villar/profil/spieler/398163,/Players/345478/Show/Gonzalo-Villar
Carlos Castro,Castro,Elche,/carlos-castro/profil/spieler/277093,/Players/294144/Show/Carlos-Castro
Sory Kaba,Kaba,Elche,/sory-kaba/profil/spieler/355689,/Players/333224/Show/Sory-Kaba
Nino,Nino,Elche,/nino/profil/spieler/29178,/Players/14189/Show/Nino
Xavi Torres,Torres,Elche,/xavi-torres/profil/spieler/65301,/Players/67467/Show/Xavi-Torres
Yacine Qasmi,Qasmi,Elche,/yacine-qasmi/profil/spieler/93747,/Players/93994/Show/Yacine-Qasmi
Sergey Pesjakov,Pesjakov,FC Rostov,/sergey-pesjakov/profil/spieler/61397,/Players/40481/Show/Sergey-Pesjakov
Ragnar Sigurdsson,Sigurdsson,FC Rostov,/ragnar-sigurdsson/profil/spieler/46478,/Players/25758/Show/Ragnar-Sigurdsson
Miha Mevlja,Mevlja,FC Rostov,/miha-mevlja/profil/spieler/100160,/Players/84014/Show/Miha-Mevlja
Maciej Wilusz,Wilusz,FC Rostov,/maciej-wilusz/profil/spieler/42109,/Players/141734/Show/Maciej-Wilusz
Dennis Hadzikadunic,Hadzikadunic,FC Rostov,/dennis-hadzikadunic/profil/spieler/322065,/Players/328490/Show/Dennis-Hadzikadunic
Ivan Novoseltsev,Novoseltsev,FC Rostov,/ivan-novoseltsev/profil/spieler/231873,/Players/229184/Show/Ivan-Novoseltsev
Evgeni Chernov,Chernov,FC Rostov,/evgeni-chernov/profil/spieler/187024,/Players/328541/Show/Evgeni-Chernov
Sergey Parshivlyuk,Parshivlyuk,FC Rostov,/sergey-parshivlyuk/profil/spieler/52477,/Players/35890/Show/Sergey-Parshivlyuk
Arseni Logashov,Logashov,FC Rostov,/arseni-logashov/profil/spieler/88615,/Players/73855/Show/Arseni-Logashov
Alexandru Gatcan,Gatcan,FC Rostov,/alexandru-gatcan/profil/spieler/5245,/Players/18778/Show/Alexandru-Gatcan
Mathias Normann,Normann,FC Rostov,/mathias-normann/profil/spieler/257805,/Players/320959/Show/Mathias-Normann
Danil Glebov,Glebov,FC Rostov,/danil-glebov/profil/spieler/570423,/Players/353898/Show/Danil-Glebov
Ivelin Popov,Popov,FC Rostov,/ivelin-popov/profil/spieler/38340,/Players/30082/Show/Ivelin-Popov
Aleksandr Zuev,Zuev,FC Rostov,/aleksandr-zuev/profil/spieler/263963,/Players/243786/Show/Aleksandr-Zuev
Ilya Abaev,Abaev,FC Rostov,/ilya-abaev/profil/spieler/15569,/Players/55742/Show/Ilya-Abaev
Konstantin Pliev,Pliev,FC Rostov,/konstantin-pliev/profil/spieler/394400,/Players/353990/Show/Konstantin-Pliev
Timofey Kalachev,Kalachev,FC Rostov,/timofey-kalachev/profil/spieler/44318,/Players/21937/Show/Timofey-Kalachev
Aleksey Ionov,Ionov,FC Rostov,/aleksey-ionov/profil/spieler/55356,/Players/30083/Show/Aleksey-Ionov
Björn Sigurdarson,Sigurdarson,FC Rostov,/bjorn-sigurdarson/profil/spieler/88016,/Players/131161/Show/Björn-Sigurdarson
Roman Eremenko,Eremenko,FC Rostov,/roman-eremenko/profil/spieler/44367,/Players/10316/Show/Roman-Eremenko
Eldor Shomurodov,Shomurodov,FC Rostov,/eldor-shomurodov/profil/spieler/358166,/Players/262707/Show/Eldor-Shomurodov
Sverrir Ingason,Ingason,FC Rostov,/sverrir-ingi-ingason/profil/spieler/137648,/Players/141840/Show/Sverrir-Ingason
Vito Mannone,Mannone,Minnesota United,/vito-mannone/profil/spieler/33781,/Players/21682/Show/Vito-Mannone
Ike Opara,Opara,Minnesota United,/ike-opara/profil/spieler/125696,/Players/85020/Show/Ike-Opara
Brent Kallman,Kallman,Minnesota United,/brent-kallman/profil/spieler/226643,/Players/298520/Show/Brent-Kallman
Romain Métanire,Métanire,Minnesota United,/romain-metanire/profil/spieler/154209,/Players/93546/Show/Romain-Métanire
Eric Miller,Miller,Minnesota United,/eric-miller/profil/spieler/245315,/Players/143486/Show/Eric-Miller
Osvaldo Alonso,Alonso,Minnesota United,/osvaldo-alonso/profil/spieler/62810,/Players/72567/Show/Osvaldo-Alonso
Rasmus Schüller,Schüller,Minnesota United,/rasmus-schuller/profil/spieler/72266,/Players/62412/Show/Rasmus-Schüller
Ethan Finlay,Finlay,Minnesota United,/ethan-finlay/profil/spieler/212949,/Players/111977/Show/Ethan-Finlay
Abu Danladi,Danladi,Minnesota United,/abu-danladi/profil/spieler/476676,/Players/333954/Show/Abu-Danladi
Michael Boxall,Boxall,Minnesota United,/michael-boxall/profil/spieler/81723,/Players/42898/Show/Michael-Boxall
Hassani Dotson,Dotson,Minnesota United,/hassani-dotson/profil/spieler/636081,/Players/371031/Show/Hassani-Dotson
Kevin Molino,Molino,Minnesota United,/kevin-molino/profil/spieler/123096,/Players/138492/Show/Kevin-Molino
Darwin Quintero,Quintero,Minnesota United,/darwin-quintero/profil/spieler/55666,/Players/24734/Show/Darwin-Quintero
Angelo Rodríguez,Rodríguez,Minnesota United,/angelo-rodriguez/profil/spieler/178116,/Players/361405/Show/Angelo-Rodríguez
Jan Gregus,Gregus,Minnesota United,/jan-gregus/profil/spieler/112317,/Players/74907/Show/Jan-Gregus
Francisco Calvo,Calvo,Minnesota United,/francisco-calvo/profil/spieler/188470,/Players/103041/Show/Francisco-Calvo
Marcão,Marcão,Hebei CFFC,/marcao/profil/spieler/476102,/Players/370978/Show/Marcão
Ayoub El Kaabi,Kaabi,Hebei CFFC,/ayoub-el-kaabi/profil/spieler/521127,/Players/346110/Show/Ayoub-El-Kaabi
Javier Mascherano,Mascherano,Hebei CFFC,/javier-mascherano/profil/spieler/19981,/Players/7415/Show/Javier-Mascherano
Mariano Andújar,Andújar,Estudiantes,/mariano-andujar/profil/spieler/35491,/Players/18208/Show/Mariano-Andújar
Jonathan Schunke,Schunke,Estudiantes,/jonathan-schunke/profil/spieler/78232,/Players/125328/Show/Jonathan-Schunke
Gonzalo Jara,Jara,Estudiantes,/gonzalo-jara/profil/spieler/40429,/Players/28720/Show/Gonzalo-Jara
Nicolás Bazzana,Bazzana,Estudiantes,/nicolas-bazzana/profil/spieler/497157,/Players/334656/Show/Nicolás-Bazzana
Iván Erquiaga,Erquiaga,Estudiantes,/ivan-erquiaga/profil/spieler/579977,/Players/356045/Show/Iván-Erquiaga
Fernando Evangelista,Evangelista,Estudiantes,/fernando-evangelista/profil/spieler/240058,/Players/126157/Show/Fernando-Evangelista
Facundo Sánchez,Sánchez,Estudiantes,/facundo-sanchez/profil/spieler/107523,/Players/133458/Show/Facundo-Sánchez
Facundo Mura,Mura,Estudiantes,/facundo-mura/profil/spieler/642759,/Players/371331/Show/Facundo-Mura
Iván Gómez,Gómez,Estudiantes,/ivan-gomez/profil/spieler/459318,/Players/323652/Show/Iván-Gómez
Rodrigo Braña,Braña,Estudiantes,/rodrigo-brana/profil/spieler/56001,/Players/125331/Show/Rodrigo-Braña
Enzo Kalinski,Kalinski,Estudiantes,/enzo-kalinski/profil/spieler/67818,/Players/125446/Show/Enzo-Kalinski
Nahuel Estévez,Estévez,Estudiantes,/nahuel-estevez/profil/spieler/552472,/Players/362683/Show/Nahuel-Estévez
Carlo Lattanzio,Lattanzio,Estudiantes,/carlo-lattanzio/profil/spieler/383818,/Players/349221/Show/Carlo-Lattanzio
Juan Bautista Cejas,Cejas,Estudiantes,/juan-cejas/profil/spieler/497156,/Players/334655/Show/Juan-Bautista-Cejas
Pablo Lugüercio,Lugüercio,Estudiantes,/pablo-luguercio/profil/spieler/27456,/Players/125250/Show/Pablo-Lugüercio
Daniel Sappa,Sappa,Estudiantes,/daniel-sappa/profil/spieler/423438,/Players/303896/Show/Daniel-Sappa
Pablo Rosales,Rosales,Estudiantes,/mauricio-rosales/profil/spieler/251619,/Players/131798/Show/Pablo-Rosales
Manuel Castro,Castro,Estudiantes,/manuel-castro/profil/spieler/335984,/Players/369455/Show/Manuel-Castro
Franco Sivetti,Sivetti,Estudiantes,/franco-sivetti/profil/spieler/625204,/Players/364555/Show/Franco-Sivetti
Edwar López,López,Estudiantes,/edwar-lopez/profil/spieler/572077,/Players/369456/Show/Edwar-López
Mateo Retegui,Retegui,Estudiantes,/mateo-retegui/profil/spieler/554903,/Players/349521/Show/Mateo-Retegui
Matías Pellegrini,Pellegrini,Estudiantes,/matias-pellegrini/profil/spieler/606267,/Players/361947/Show/Matías-Pellegrini
Gastón Fernández,Fernández,Estudiantes,/gaston-fernandez/profil/spieler/23882,/Players/125336/Show/Gastón-Fernández
Mariano Pavone,Pavone,Estudiantes,/mariano-pavone/profil/spieler/27462,/Players/125753/Show/Mariano-Pavone
Lucas Albertengo,Albertengo,Estudiantes,/lucas-albertengo/profil/spieler/266903,/Players/128620/Show/Lucas-Albertengo
Fabián Noguera,Noguera,Estudiantes,/fabian-noguera/profil/spieler/267431,/Players/144175/Show/Fabián-Noguera
Rúnar Alex Rúnarsson,Rúnarsson,Dijon,/runar-alex-runarsson/profil/spieler/205657,/Players/141841/Show/Rúnar-Alex-Rúnarsson
Cédric Yambéré,Yambéré,Dijon,/cedric-yambere/profil/spieler/291140,/Players/248098/Show/Cédric-Yambéré
Wesley Lautoa,Lautoa,Dijon,/wesley-lautoa/profil/spieler/154199,/Players/90117/Show/Wesley-Lautoa
Oussama Haddadi,Haddadi,Dijon,/oussama-haddadi/profil/spieler/191407,/Players/275605/Show/Oussama-Haddadi
Valentin Rosier,Rosier,Dijon,/valentin-rosier/profil/spieler/441170,/Players/319388/Show/Valentin-Rosier
Mickaël Alphonse,Alphonse,Dijon,/mickael-alphonse/profil/spieler/172153,/Players/296353/Show/Mickaël-Alphonse
Fouad Chafik,Chafik,Dijon,/fouad-chafik/profil/spieler/216499,/Players/236500/Show/Fouad-Chafik
Romain Amalfitano,Amalfitano,Dijon,/romain-amalfitano/profil/spieler/137841,/Players/70253/Show/Romain-Amalfitano
Jordan Marié,Marié,Dijon,/jordan-marie/profil/spieler/231025,/Players/236559/Show/Jordan-Marié
Florent Balmont,Balmont,Dijon,/florent-balmont/profil/spieler/5348,/Players/9017/Show/Florent-Balmont
Jules Keita,Keita,Dijon,/jules-keita/profil/spieler/402117,/Players/361806/Show/Jules-Keita
Bobby Allain,Allain,Dijon,/bobby-allain/profil/spieler/314862,/Players/125100/Show/Bobby-Allain
Arnold Bouka Moutou,Moutou,Dijon,/arnold-bouka-moutou/profil/spieler/57358,/Players/234359/Show/Arnold-Bouka-Moutou
Senou Coulibaly,Coulibaly,Dijon,/senou-coulibaly/profil/spieler/596240,/Players/361805/Show/Senou-Coulibaly
Enzo Loiodice,Loiodice,Dijon,/enzo-loiodice/profil/spieler/581781,/Players/356704/Show/Enzo-Loiodice
Frederic Sammaritano,Sammaritano,Dijon,/frederic-sammaritano/profil/spieler/80173,/Players/42577/Show/Frederic-Sammaritano
Benjamin Jeannot,Jeannot,Dijon,/benjamin-jeannot/profil/spieler/111048,/Players/89935/Show/Benjamin-Jeannot
Sory Kaba,Kaba,Dijon,/sory-kaba/profil/spieler/355689,/Players/333224/Show/Sory-Kaba
Nayef Aguerd,Aguerd,Dijon,/nayef-aguerd/profil/spieler/361914,/Players/362434/Show/Nayef-Aguerd
Mehdi Abeid,Abeid,Dijon,/mehdi-abeid/profil/spieler/111036,/Players/109526/Show/Mehdi-Abeid
Naim Sliti,Sliti,Dijon,/naim-sliti/profil/spieler/184491,/Players/296226/Show/Naim-Sliti
Manolo Reina,Reina,Mallorca,/manolo-reina/profil/spieler/29051,/Players/36262/Show/Manolo-Reina
Martin Valjent,Valjent,Mallorca,/martin-valjent/profil/spieler/277384,/Players/142387/Show/Martin-Valjent
Antonio Raíllo,Raíllo,Mallorca,/antonio-raillo/profil/spieler/278296,/Players/294006/Show/Antonio-Raíllo
Pervis Estupiñán,Estupiñán,Mallorca,/pervis-estupinan/profil/spieler/349599,/Players/298694/Show/Pervis-Estupiñán
Salva Ruiz,Ruiz,Mallorca,/salva-ruiz/profil/spieler/162063,/Players/142614/Show/Salva-Ruiz
Juan Sastre,Sastre,Mallorca,/joan-sastre/profil/spieler/350364,/Players/280080/Show/Juan-Sastre
Marc Pedraza,Pedraza,Mallorca,/marc-pedraza/profil/spieler/72319,/Players/28516/Show/Marc-Pedraza
Salva Sevilla,Sevilla,Mallorca,/salva-sevilla/profil/spieler/58799,/Players/33222/Show/Salva-Sevilla
Stoichkov,Stoichkov,Mallorca,/stoichkov/profil/spieler/271021,/Players/203772/Show/Stoichkov
Pablo Valcarce,Valcarce,Mallorca,/pablo-valcarce/profil/spieler/365313,/Players/263034/Show/Pablo-Valcarce
Nikola Stojiljkovic,Stojiljkovic,Mallorca,/nikola-stojiljkovic/profil/spieler/113504,/Players/303555/Show/Nikola-Stojiljkovic
Sergio Buenacasa,Buenacasa,Mallorca,/sergio-buenacasa/profil/spieler/268186,/Players/300920/Show/Sergio-Buenacasa
Miquel Parera,Parera,Mallorca,/miquel-parera/profil/spieler/242301,/Players/295518/Show/Miquel-Parera
Xisco Campos,Campos,Mallorca,/xisco-campos/profil/spieler/70946,/Players/141031/Show/Xisco-Campos
Franco Russo,Russo,Mallorca,/franco-russo/profil/spieler/378463,/Players/315155/Show/Franco-Russo
Idrissu Baba,Baba,Mallorca,/iddrisu-baba/profil/spieler/442805,/Players/333519/Show/Idrissu-Baba
Leo Suárez,Suárez,Mallorca,/leonardo-suarez/profil/spieler/294894,/Players/249908/Show/Leo-Suárez
Aridai Cabrera,Cabrera,Mallorca,/ariday-cabrera/profil/spieler/76032,/Players/116162/Show/Aridai-Cabrera
Ante Budimir,Budimir,Mallorca,/ante-budimir/profil/spieler/46413,/Players/98126/Show/Ante-Budimir
Álex López,López,Mallorca,/alex-lopez/profil/spieler/166674,/Players/279866/Show/Álex-López
Toni Prats,Prats,Mallorca,/abdon-prats/profil/spieler/177452,/Players/97349/Show/Toni-Prats
Gökhan Akkan,Akkan,Rizespor,/gokhan-akkan/profil/spieler/223025,/Players/292216/Show/Gökhan-Akkan
Chidozie Awaziem,Awaziem,Rizespor,/chidozie-awaziem/profil/spieler/358143,/Players/290842/Show/Chidozie-Awaziem
Mohamed Abarhoun,Abarhoun,Rizespor,/mohamed-abarhoun/profil/spieler/209993,/Players/342611/Show/Mohamed-Abarhoun
Okechukwu Azubuike,Azubuike,Rizespor,/okechukwu-azubuike/profil/spieler/386126,/Players/343462/Show/Okechukwu-Azubuike
