current_value,highest_value,last_team,prev_team,prev_prev_team,link,value_loss,current_log,double_trans
135000,135000,NY Red Bulls,NY Red Bulls II,NY Red Bulls II,/tom-barlow/profil/spieler/509916,0,11.813030057420567,2.469203164398985
450000,720000,Vélez Sarsfield,CA Talleres,Vélez Sarsfield,/mauricio-toni/profil/spieler/540299,-270000,13.017002861746503,2.5662564153311536
450000,1800000,FC St. Pauli,Club Brugge,FC St. Pauli,/waldemar-sobota/profil/spieler/110852,-1350000,13.017002861746503,2.5662564153311536
90000,1980000,Rostov,Loko Moscow,Krasnodar,/ilya-abaev/profil/spieler/15569,-1890000,11.407564949312402,2.4342767273655532
1800000,1800000,Blackburn,Newcastle,Blackburn,/adam-armstrong/profil/spieler/250426,0,14.403297222866392,2.667457154181619
2250000,2700000,Fenerbahce,FC Zürich,BSC Young Boys,/michael-frey/profil/spieler/147043,-450000,14.626440774180603,2.6828309027395756
4950000,4950000,Dijon,Dijon,No_team,/enzo-loiodice/profil/spieler/581781,0,15.414898134544874,2.735334453112898
2250000,14400000,Basaksehir,Man City,Arsenal,/gael-clichy/profil/spieler/7449,-12150000,14.626440774180603,2.6828309027395756
2250000,2250000,Hull City,Burton Albion,Ross County,/jackson-irvine/profil/spieler/192557,0,14.626440774180603,2.6828309027395756
90000,90000,Portuguesa-SP,Santa Clara,Portuguesa,/joao-lopes/profil/spieler/547553,0,11.407564949312402,2.4342767273655532
3150000,4500000,Udinese Calcio,RSC Anderlecht,NEC Nijmegen,/bram-nuytinck/profil/spieler/104597,-1350000,14.962913010801817,2.705574673564241
6750000,7200000,Bay. Leverkusen,AS Roma,Bay. Leverkusen,/tin-jedvaj/profil/spieler/206386,-450000,15.725053062848712,2.755255177006802
2700000,3600000,Genoa,Argentinos Jrs,Genoa,/claudio-spinelli/profil/spieler/504882,-900000,14.808762330974558,2.6952190549681467
810000,810000,Boavista,Santa Clara,Boavista,/carraca/profil/spieler/291941,0,13.604789526648622,2.6104219018214327
270000,270000,Belenenses SAD,Castelo Branco,Guimarães U19,/kikas/profil/spieler/383807,0,12.506177237980511,2.5262227012804486
405000,405000,Willem II,Leverkusen U19,Leverkusen U17,/atakan-akkaynak/profil/spieler/327542,0,12.911642346088676,2.5581294118013846
270000,270000,Real Madrid,RM Castilla,Real Madrid U19,/luca-zidane/profil/spieler/283489,0,12.506177237980511,2.5262227012804486
450000,540000,C. Rizespor,NK Domzale,KSC Lokeren,/dario-melnjak/profil/spieler/238500,-90000,13.017002861746503,2.5662564153311536
4500000,5400000,Stoke City,West Brom,Wigan,/james-mcclean/profil/spieler/85935,-900000,15.319587954740548,2.72913226804608
11700000,11700000,Lazio,Sevilla FC,Sampdoria,/joaquin-correa/profil/spieler/227081,0,16.275099399767985,2.789636295588608
2700000,3150000,Levante,Rubin Kazan,Levante,/ruben-rochina/profil/spieler/67548,-450000,14.808762330974558,2.6952190549681467
31500000,36000000,Bayern Munich,VfB Stuttgart,LOSC Lille,/benjamin-pavard/profil/spieler/353366,-4500000,17.26549810379586,2.84871018092077
810000,2250000,Vitesse,FC Groningen,Vitesse,/thomas-bruns/profil/spieler/172202,-1440000,13.604789526648622,2.6104219018214327
2250000,5400000,VfB Stuttgart,FC Sion,NE Xamax,/chadrac-akolo/profil/spieler/247459,-3150000,14.626440774180603,2.6828309027395756
10800000,10800000,Bournemouth,Brentford,Brentford B,/chris-mepham/profil/spieler/480987,0,16.195056692094447,2.7847060532095984
3600000,5850000,Sunderland,Guingamp,Dijon,/papy-djilobodji/profil/spieler/136610,-2250000,15.096444403426338,2.7144592461217063
540000,2250000,FC Emmen,Chicago Fire,FC Groningen,/michael-de-leeuw/profil/spieler/110906,-1710000,13.199324418540456,2.580165647868961
450000,720000,Independiente,Indep'te II,Indep'te U20,/gonzalo-asis/profil/spieler/549958,-270000,13.017002861746503,2.5662564153311536
1080000,1080000,Dep. La Coruña,Elche CF,Dep. La Coruña,/borja-valle/profil/spieler/176067,0,13.892471599100402,2.6313470818366054
540000,720000,SV Darmstadt 98,FC Schalke 04,SV Darmstadt 98,/felix-platte/profil/spieler/195782,-180000,13.199324418540456,2.580165647868961
810000,810000,Willem II,Wisla Kraków,Girona,/pol-llonch/profil/spieler/205276,0,13.604789526648622,2.6104219018214327
225000,225000,Leicester,Ipswich,Leicester,/callum-elder/profil/spieler/271997,0,12.323855681186558,2.5115368702785252
5850000,7200000,CSKA Moscow,Hull City,US Palermo,/abel-hernandez/profil/spieler/76608,-1350000,15.58195221920804,2.746113335494521
3600000,3600000,Braga,Rio Ave FC,Leixões,/joao-novais/profil/spieler/228940,0,15.096444403426338,2.7144592461217063
180000,2880000,Antalyaspor,Cruzeiro,Palmeiras,/charles/profil/spieler/16335,-2700000,12.100712129872347,2.493264304579342
1800000,4500000,Celta de Vigo,Fulham,Celta de Vigo,/jozabed-sanchez/profil/spieler/207924,-2700000,14.403297222866392,2.667457154181619
540000,2700000,Chicago Fire,Sporting CP,Rio Ave FC,/marcelo/profil/spieler/190185,-2160000,13.199324418540456,2.580165647868961
2700000,3150000,R. Strasbourg,Galatasaray,Sevilla FC,/lionel-carole/profil/spieler/11530,-450000,14.808762330974558,2.6952190549681467
315000,720000,Moreirense,Marítimo,Vitória Setúbal,/fabio-pacheco/profil/spieler/111200,-405000,12.66032791780777,2.5384733182611328
2700000,9000000,Bor. Dortmund,E. Frankfurt,Bor. Dortmund,/sebastian-rode/profil/spieler/44466,-6300000,14.808762330974558,2.6952190549681467
2250000,9900000,Vancouver,Sporting CP,TJ Teda,/fredy-montero/profil/spieler/73852,-7650000,14.626440774180603,2.6828309027395756
720000,2700000,Sassuolo,Sangiovannese,Fiorentina,/francesco-magnanelli/profil/spieler/7093,-1980000,13.487006490992238,2.601726739812297
27000000,27000000,Villarreal,Málaga CF,A. Malagueño,/pablo-fornals/profil/spieler/357885,0,17.111347423968603,2.8397418354737174
900000,2700000,Hannover 96,Malmö FF,Brommapojkarna,/miiko-albornoz/profil/spieler/75852,-1800000,13.710150042306449,2.6181364375191847
90000,90000,Elinkwijk,Heracles Almelo,Heracles Almelo,/tim-van-de-berg/profil/spieler/447827,0,11.407564949312402,2.4342767273655532
315000,315000,Greuther Fürth,Gr. Fürth II,Gr. Fürth U19,/maximilian-bauer/profil/spieler/388363,0,12.66032791780777,2.5384733182611328
225000,450000,Rotherham,Barnsley FC,Fulham,/ryan-williams/profil/spieler/192239,-225000,12.323855681186558,2.5115368702785252
450000,900000,FC Emmen,Heerenveen,Boluspor,/caner-cavlan/profil/spieler/136550,-450000,13.017002861746503,2.5662564153311536
2930000,2930000,Boca Juniors,CA Talleres,Boca Juniors,/gonzalo-maroni/profil/spieler/441385,0,14.89051298099325,2.7007242974787924
315000,2250000,Akhisarspor,Trabzonspor,Genclerbirligi,/zeki-yavru/profil/spieler/98131,-1935000,12.66032791780777,2.5384733182611328
450000,1800000,Getafe,Holstein Kiel,Greuther Fürth,/johannes-van-den-bergh/profil/spieler/31218,-1350000,13.017002861746503,2.5662564153311536
360000,360000,CA Banfield,Banfield II,Banfield U20,/nicolas-linares/profil/spieler/534616,0,12.793859310432293,2.5489653144403843
450000,720000,Atalanta U19,Atalanta U17,Atalanta Youth,/roberto-piccoli/profil/spieler/432092,-270000,13.017002861746503,2.5662564153311536
2250000,8100000,G. Bordeaux,Guingamp,Hannover 96,/jimmy-briand/profil/spieler/18909,-5850000,14.626440774180603,2.6828309027395756
720000,720000,Salt Lake,Real Monarchs,Salt Lake,/justen-glad/profil/spieler/334597,0,13.487006490992238,2.601726739812297
270000,270000,Rotherham,Cardiff,Rotherham,/semi-ajayi/profil/spieler/251912,0,12.506177237980511,2.5262227012804486
450000,450000,Extremadura,Marbella FC,Cádiz CF,/kike-marquez/profil/spieler/101733,0,13.017002861746503,2.5662564153311536
7200000,7200000,Aston Villa,West Brom,Hull City,/james-chester/profil/spieler/73482,0,15.789591583986283,2.7593509624476806
315000,810000,Bolton,Peterborough,Peterborough,/ben-alnwick/profil/spieler/27036,-495000,12.66032791780777,2.5384733182611328
630000,630000,Reims,US Créteil,Reims,/hassane-kamara/profil/spieler/290017,0,13.353475098367715,2.5917766579661077
450000,900000,Rotherham,Sheff Wed,West Brom,/joe-mattock/profil/spieler/49611,-450000,13.017002861746503,2.5662564153311536
1800000,1800000,Bologna,SC Amiens,Bologna,/emil-krafth/profil/spieler/184528,0,14.403297222866392,2.667457154181619
3150000,3150000,Fulham,Middlesbrough,Derby,/cyrus-christie/profil/spieler/158623,0,14.962913010801817,2.705574673564241
180000,540000,CD Lugo,CD Guadalajara,Valencia B,/carlos-pita/profil/spieler/34566,-360000,12.100712129872347,2.493264304579342
900000,900000,Atl. Madrid B,Parma,Atl. Madrid B,/nicolas-schiappacasse/profil/spieler/345473,0,13.710150042306449,2.6181364375191847
3380000,6750000,Fenerbahce,Besiktas,Hamburger SV,/tolgay-arslan/profil/spieler/53536,-3370000,15.033386267459202,2.710273478951344
90000,90000,1.FC Heidenheim,Heidenheim U19,Ingolstadt U17,/tobias-reithmeir/profil/spieler/420298,0,11.407564949312402,2.4342767273655532
2250000,2250000,FC Utrecht,FC Dordrecht,FC Utrecht,/sean-klaiber/profil/spieler/268113,0,14.626440774180603,2.6828309027395756
450000,450000,FC Groningen,Aalborg BK,Aalborg BK U19,/jannik-pohl/profil/spieler/288432,0,13.017002861746503,2.5662564153311536
1580000,1580000,Estudiantes,Chaves,Estudiantes,/gaston-campi/profil/spieler/292174,0,14.27293540500315,2.658365114959758
4500000,6300000,SPAL,Atalanta,SPAL,/jasmin-kurtic/profil/spieler/85825,-1800000,15.319587954740548,2.72913226804608
720000,720000,Rio Ave FC,São Paulo,Moreirense,/matheus-reis/profil/spieler/379249,0,13.487006490992238,2.601726739812297
2700000,2700000,Atalanta,Bologna,Atalanta,/federico-mattiello/profil/spieler/200194,0,14.808762330974558,2.6952190549681467
518000,518000,Atlanta United,ATL UTD 2,Atlanta United,/miles-robinson/profil/spieler/468022,0,13.15773052124162,2.5770094582322884
8100000,8100000,Atalanta,Ludogorets,FC Metz,/jose-luis-palomino/profil/spieler/125020,0,15.907374619642667,2.766782814254532
13500000,18900000,Liverpool,Bournemouth,Liverpool,/nathaniel-clyne/profil/spieler/85177,-5400000,16.41820024340866,2.798390490429152
9000000,10800000,Lazio,Sassuolo,Genoa,/francesco-acerbi/profil/spieler/131075,-1800000,16.012735135300492,2.773384351599064
180000,225000,HN Jianye,Spartak,Ross County,/tim-chow/profil/spieler/196693,-45000,12.100712129872347,2.493264304579342
675000,900000,Ipswich,Bristol City,Bristol City U18,/cole-skuse/profil/spieler/48094,-225000,13.422467969854667,2.5969300170092384
450000,450000,Real Zaragoza,Dep. Aragón,Zaragoza Juv. A,/daniel-lasure/profil/spieler/336736,0,13.017002861746503,2.5662564153311536
5400000,5400000,FC Barcelona B,G. Bordeaux,FC Barcelona B,/sergi-palencia/profil/spieler/268176,0,15.501909511534503,2.740963210629956
